FRACHOURS, 2SIGMALO, 2SIGMAHI, 3SIGMALO, 3SIGMAHI, 4SIGMALO, 4SIGMAHI
112.96,2.36,9.73,0.52,11.57,-1.32,13.41
113.0,2.34,9.56,0.54,11.37,-1.27,13.17
113.04,2.34,9.42,0.57,11.2,-1.2,12.97
113.08,2.32,9.3,0.58,11.04,-1.17,12.78
113.12,2.31,9.16,0.6,10.88,-1.11,12.59
113.17,2.29,9.05,0.61,10.74,-1.08,12.42
113.21,2.28,8.94,0.61,10.61,-1.05,12.27
113.25,2.25,8.86,0.6,10.51,-1.05,12.16
113.29,2.26,8.81,0.62,10.45,-1.01,12.08
113.33,2.29,8.86,0.64,10.5,-1,12.14
113.38,2.34,8.99,0.68,10.65,-0.98,12.32
113.42,2.42,9.26,0.71,10.97,-0.99,12.67
113.46,2.47,9.67,0.67,11.47,-1.13,13.27
113.5,2.55,10.11,0.66,12,-1.23,13.89
113.54,2.55,10.57,0.54,12.58,-1.47,14.58
113.58,2.26,11.21,0.03,13.45,-2.21,15.69
113.62,2.02,11.59,-0.37,13.99,-2.76,16.38
113.67,1.94,11.66,-0.49,14.1,-2.93,16.53
113.71,2.08,11.36,-0.25,13.69,-2.57,16.01
113.75,2.25,10.97,0.08,13.15,-2.1,15.32
113.79,2.36,10.63,0.3,12.69,-1.77,14.76
113.83,2.38,10.36,0.39,12.36,-1.61,14.35
113.88,2.39,10.14,0.46,12.08,-1.48,14.01
113.92,2.39,9.96,0.49,11.85,-1.4,13.75
113.96,2.4,9.79,0.55,11.64,-1.3,13.49
114.0,2.38,9.62,0.57,11.43,-1.24,13.24
114.04,2.38,9.49,0.6,11.27,-1.18,13.05
114.08,2.35,9.36,0.6,11.11,-1.15,12.86
114.12,2.34,9.23,0.62,10.95,-1.1,12.67
114.17,2.32,9.11,0.62,10.81,-1.08,12.51
114.21,2.31,9,0.64,10.68,-1.04,12.35
114.25,2.3,8.92,0.64,10.57,-1.01,12.23
114.29,2.31,8.88,0.66,10.52,-0.98,12.17
114.33,2.33,8.93,0.67,10.58,-0.98,12.24
114.38,2.37,9.06,0.7,10.74,-0.97,12.41
114.42,2.45,9.32,0.73,11.04,-0.98,12.75
114.46,2.51,9.73,0.7,11.54,-1.11,13.35
114.5,2.59,10.17,0.7,12.06,-1.19,13.95
114.54,2.58,10.64,0.57,12.65,-1.45,14.67
114.58,2.31,11.26,0.08,13.49,-2.16,15.73
114.62,2.05,11.68,-0.35,14.09,-2.76,16.5
114.67,1.98,11.74,-0.47,14.19,-2.91,16.63
114.71,2.12,11.42,-0.21,13.75,-2.54,16.08
114.75,2.29,11.03,0.11,13.22,-2.08,15.4
114.79,2.41,10.69,0.33,12.76,-1.74,14.83
114.83,2.42,10.42,0.42,12.42,-1.59,14.42
114.88,2.43,10.2,0.49,12.14,-1.45,14.08
114.92,2.42,10.01,0.53,11.91,-1.37,13.81
114.96,2.43,9.83,0.58,11.68,-1.27,13.54
115.0,2.41,9.67,0.59,11.48,-1.22,13.3
115.04,2.41,9.53,0.63,11.31,-1.16,13.09
115.08,2.38,9.4,0.63,11.15,-1.12,12.9
115.12,2.37,9.26,0.65,10.99,-1.07,12.71
115.17,2.35,9.15,0.65,10.85,-1.05,12.55
115.21,2.34,9.04,0.66,10.71,-1.01,12.39
115.25,2.32,8.95,0.67,10.6,-0.99,12.26
115.29,2.33,8.91,0.69,10.55,-0.95,12.19
115.33,2.36,8.96,0.71,10.6,-0.93,12.25
115.38,2.41,9.09,0.74,10.76,-0.93,12.43
115.42,2.48,9.35,0.77,11.06,-0.95,12.78
115.46,2.58,9.76,0.79,11.55,-1.01,13.34
115.5,2.65,10.2,0.77,12.09,-1.12,13.97
115.54,2.64,10.68,0.63,12.69,-1.38,14.69
115.58,2.33,11.35,0.08,13.6,-2.17,15.85
115.62,2.1,11.72,-0.31,14.12,-2.71,16.53
115.67,1.99,11.84,-0.48,14.31,-2.94,16.77
115.71,2.14,11.51,-0.2,13.85,-2.55,16.19
115.75,2.32,11.1,0.13,13.3,-2.07,15.49
115.79,2.43,10.76,0.35,12.84,-1.73,14.92
115.83,2.46,10.48,0.45,12.49,-1.56,14.5
115.88,2.47,10.25,0.53,12.2,-1.41,14.14
115.92,2.46,10.07,0.56,11.97,-1.34,13.87
115.96,2.47,9.89,0.61,11.74,-1.24,13.59
116.0,2.44,9.72,0.62,11.54,-1.2,13.36
116.04,2.43,9.58,0.65,11.37,-1.14,13.15
116.08,2.42,9.45,0.67,11.2,-1.09,12.96
116.12,2.41,9.31,0.68,11.03,-1.04,12.76
116.17,2.39,9.19,0.69,10.89,-1.01,12.59
116.21,2.37,9.08,0.7,10.76,-0.98,12.44
116.25,2.36,8.99,0.7,10.65,-0.96,12.31
116.29,2.36,8.95,0.72,10.6,-0.93,12.25
116.33,2.39,9,0.74,10.65,-0.92,12.3
116.38,2.44,9.13,0.77,10.81,-0.91,12.48
116.42,2.52,9.39,0.81,11.1,-0.91,12.82
116.46,2.61,9.81,0.82,11.61,-0.98,13.4
116.5,2.68,10.26,0.79,12.15,-1.1,14.05
116.54,2.66,10.76,0.63,12.79,-1.4,14.82
116.58,2.36,11.41,0.1,13.68,-2.16,15.94
116.62,2.09,11.85,-0.35,14.29,-2.78,16.73
116.67,2.01,11.92,-0.47,14.4,-2.94,16.87
116.71,2.15,11.61,-0.21,13.98,-2.58,16.34
116.75,2.33,11.2,0.11,13.42,-2.11,15.64
116.79,2.45,10.86,0.34,12.96,-1.76,15.07
116.83,2.47,10.58,0.44,12.61,-1.59,14.64
116.88,2.48,10.35,0.52,12.32,-1.45,14.29
116.92,2.47,10.16,0.55,12.09,-1.38,14.01
116.96,2.48,9.98,0.6,11.86,-1.28,13.73
117.0,2.46,9.81,0.62,11.65,-1.21,13.48
117.04,2.45,9.67,0.65,11.47,-1.15,13.27
117.08,2.44,9.53,0.66,11.3,-1.11,13.08
117.12,2.42,9.39,0.68,11.13,-1.06,12.88
117.17,2.4,9.27,0.68,10.99,-1.03,12.71
117.21,2.38,9.16,0.69,10.86,-1.01,12.55
117.25,2.36,9.07,0.68,10.75,-0.99,12.43
117.29,2.36,9.03,0.7,10.7,-0.97,12.37
117.33,2.39,9.08,0.71,10.75,-0.96,12.43
117.38,2.42,9.22,0.72,10.92,-0.98,12.62
117.42,2.5,9.47,0.76,11.21,-0.98,12.96
117.46,2.6,9.9,0.77,11.72,-1.05,13.55
117.5,2.66,10.36,0.74,12.28,-1.18,14.2
117.54,2.63,10.87,0.57,12.93,-1.49,14.99
117.58,2.33,11.54,0.02,13.84,-2.28,16.15
117.62,2.06,11.98,-0.42,14.45,-2.9,16.93
117.67,1.98,12.04,-0.54,14.56,-3.05,17.07
117.71,2.12,11.73,-0.28,14.13,-2.68,16.54
117.75,2.31,11.32,0.05,13.57,-2.2,15.83
117.79,2.43,10.97,0.29,13.1,-1.84,15.24
117.83,2.45,10.68,0.4,12.74,-1.66,14.8
117.88,2.47,10.45,0.48,12.44,-1.51,14.43
117.92,2.46,10.25,0.52,12.2,-1.43,14.14
117.96,2.47,10.06,0.57,11.96,-1.32,13.86
118.0,2.46,9.89,0.6,11.74,-1.26,13.6
118.04,2.45,9.74,0.63,11.56,-1.19,13.38
118.08,2.44,9.6,0.64,11.39,-1.15,13.18
118.12,2.42,9.46,0.66,11.22,-1.1,12.98
118.17,2.4,9.34,0.66,11.07,-1.07,12.81
118.21,2.38,9.23,0.67,10.94,-1.04,12.65
118.25,2.36,9.13,0.67,10.82,-1.02,12.51
118.29,2.36,9.09,0.68,10.78,-1,12.46
118.33,2.39,9.14,0.7,10.83,-0.99,12.51
118.38,2.43,9.27,0.72,10.99,-1,12.7
118.42,2.51,9.52,0.76,11.28,-0.99,13.03
118.46,2.61,9.94,0.78,11.78,-1.06,13.61
118.5,2.68,10.4,0.75,12.33,-1.18,14.26
118.54,2.65,10.92,0.58,12.99,-1.49,15.05
118.58,2.34,11.58,0.03,13.89,-2.28,16.2
118.62,2.08,12.02,-0.41,14.51,-2.89,16.99
118.67,2,12.09,-0.53,14.61,-3.05,17.14
118.71,2.14,11.78,-0.26,14.19,-2.67,16.59
118.75,2.33,11.37,0.07,13.63,-2.19,15.89
118.79,2.45,11.01,0.31,13.15,-1.83,15.3
118.83,2.48,10.72,0.41,12.79,-1.65,14.85
118.88,2.5,10.48,0.5,12.48,-1.49,14.48
118.92,2.49,10.28,0.55,12.22,-1.4,14.17
118.96,2.5,10.09,0.6,11.99,-1.29,13.89
119.0,2.48,9.92,0.62,11.78,-1.23,13.64
119.04,2.48,9.78,0.65,11.61,-1.17,13.43
119.08,2.46,9.64,0.67,11.44,-1.13,13.23
119.12,2.45,9.5,0.68,11.27,-1.08,13.03
119.17,2.43,9.38,0.69,11.12,-1.05,12.86
119.21,2.41,9.27,0.69,10.99,-1.02,12.7
119.25,2.39,9.18,0.69,10.87,-1,12.57
119.29,2.39,9.14,0.7,10.83,-0.98,12.52
119.33,2.42,9.19,0.72,10.88,-0.97,12.57
119.38,2.46,9.32,0.74,11.04,-0.98,12.76
119.42,2.54,9.57,0.79,11.33,-0.97,13.09
119.46,2.64,10,0.8,11.84,-1.04,13.68
119.5,2.72,10.46,0.78,12.39,-1.16,14.33
119.54,2.69,10.98,0.62,13.05,-1.46,15.12
119.58,2.38,11.65,0.06,13.96,-2.25,16.28
119.62,2.12,12.08,-0.38,14.57,-2.87,17.06
119.67,2.04,12.15,-0.49,14.68,-3.02,17.2
119.71,2.18,11.84,-0.23,14.25,-2.64,16.66
119.75,2.36,11.42,0.1,13.69,-2.17,15.96
119.79,2.48,11.07,0.34,13.22,-1.81,15.37
119.83,2.51,10.78,0.44,12.85,-1.63,14.92
119.88,2.53,10.54,0.52,12.55,-1.48,14.55
119.92,2.52,10.33,0.57,12.29,-1.38,14.24
119.96,2.53,10.15,0.62,12.05,-1.28,13.96
120.0,2.52,9.98,0.65,11.84,-1.21,13.71
120.04,2.51,9.84,0.67,11.67,-1.16,13.5
120.08,2.49,9.69,0.69,11.5,-1.11,13.3
120.12,2.47,9.56,0.7,11.33,-1.07,13.1
120.17,2.45,9.43,0.7,11.18,-1.04,12.93
120.21,2.43,9.32,0.71,11.05,-1.01,12.77
120.25,2.41,9.23,0.71,10.94,-1,12.64
120.29,2.41,9.2,0.72,10.89,-0.98,12.59
120.33,2.44,9.24,0.74,10.94,-0.96,12.64
120.38,2.48,9.38,0.75,11.11,-0.97,12.83
120.42,2.56,9.63,0.8,11.39,-0.97,13.16
120.46,2.66,10.05,0.82,11.9,-1.03,13.74
120.5,2.74,10.5,0.8,12.44,-1.14,14.38
120.54,2.71,11.04,0.63,13.12,-1.45,15.2
120.58,2.4,11.71,0.07,14.04,-2.25,16.36
120.62,2.14,12.14,-0.36,14.64,-2.86,17.14
120.67,2.06,12.21,-0.48,14.75,-3.02,17.29
120.71,2.2,11.9,-0.22,14.32,-2.65,16.75
120.75,2.39,11.48,0.11,13.76,-2.16,16.03
120.79,2.51,11.13,0.35,13.29,-1.8,15.44
120.83,2.53,10.83,0.46,12.91,-1.61,14.98
120.88,2.55,10.6,0.54,12.61,-1.47,14.62
120.92,2.54,10.38,0.59,12.34,-1.37,14.3
120.96,2.55,10.19,0.64,12.11,-1.27,14.02
121.0,2.54,10.02,0.67,11.89,-1.21,13.76
121.04,2.53,9.88,0.69,11.72,-1.15,13.55
121.08,2.51,9.74,0.7,11.54,-1.11,13.35
121.12,2.49,9.6,0.71,11.38,-1.07,13.16
121.17,2.46,9.48,0.71,11.23,-1.04,12.99
121.21,2.44,9.37,0.71,11.1,-1.02,12.83
121.25,2.42,9.28,0.71,10.99,-1.01,12.71
121.29,2.42,9.24,0.72,10.95,-0.99,12.65
121.33,2.45,9.29,0.75,11,-0.96,12.7
121.38,2.5,9.43,0.77,11.16,-0.96,12.89
121.42,2.59,9.67,0.82,11.44,-0.95,13.21
121.46,2.69,10.1,0.84,11.95,-1.01,13.8
121.5,2.77,10.56,0.82,12.51,-1.13,14.46
121.54,2.74,11.11,0.65,13.2,-1.45,15.29
121.58,2.42,11.79,0.08,14.13,-2.26,16.48
121.62,2.16,12.23,-0.36,14.75,-2.88,17.27
121.67,2.08,12.3,-0.48,14.86,-3.03,17.41
121.71,2.23,11.98,-0.21,14.42,-2.65,16.86
121.75,2.41,11.56,0.13,13.84,-2.16,16.13
121.79,2.54,11.21,0.37,13.37,-1.8,15.54
121.83,2.56,10.9,0.48,12.99,-1.61,15.08
121.88,2.57,10.66,0.55,12.69,-1.47,14.71
121.92,2.57,10.45,0.6,12.42,-1.37,14.39
121.96,2.57,10.26,0.65,12.18,-1.27,14.1
122.0,2.56,10.08,0.68,11.97,-1.2,13.85
122.04,2.55,9.94,0.7,11.79,-1.15,13.64
122.08,2.53,9.8,0.71,11.62,-1.11,13.43
122.12,2.51,9.67,0.72,11.45,-1.07,13.24
122.17,2.49,9.54,0.73,11.3,-1.04,13.06
122.21,2.47,9.43,0.73,11.17,-1.02,12.91
122.25,2.45,9.34,0.72,11.06,-1,12.79
122.29,2.45,9.32,0.73,11.03,-0.99,12.75
122.33,2.47,9.36,0.75,11.08,-0.97,12.8
122.38,2.52,9.5,0.78,11.24,-0.97,12.99
122.42,2.61,9.74,0.83,11.52,-0.95,13.3
122.46,2.71,10.16,0.85,12.03,-1.02,13.89
122.5,2.78,10.62,0.82,12.58,-1.14,14.54
122.54,2.76,11.18,0.66,13.28,-1.44,15.38
122.58,2.43,11.88,0.07,14.25,-2.29,16.61
122.62,2.19,12.27,-0.33,14.79,-2.85,17.31
122.67,2.1,12.37,-0.47,14.94,-3.03,17.51
122.71,2.25,12.04,-0.19,14.48,-2.64,16.93
122.75,2.44,11.62,0.15,13.91,-2.15,16.21
122.79,2.56,11.27,0.38,13.45,-1.8,15.62
122.83,2.59,10.97,0.49,13.07,-1.61,15.16
122.88,2.6,10.73,0.57,12.76,-1.47,14.79
122.92,2.59,10.52,0.61,12.5,-1.37,14.48
122.96,2.59,10.33,0.66,12.26,-1.27,14.19
123.0,2.58,10.15,0.69,12.05,-1.21,13.94
123.04,2.57,10.01,0.71,11.87,-1.15,13.73
123.08,2.54,9.87,0.71,11.7,-1.12,13.53
123.12,2.53,9.73,0.73,11.53,-1.07,13.33
123.17,2.5,9.6,0.73,11.38,-1.05,13.15
123.21,2.48,9.49,0.72,11.25,-1.03,13
123.25,2.46,9.4,0.72,11.14,-1.01,12.87
123.29,2.46,9.38,0.73,11.11,-1,12.84
123.33,2.49,9.42,0.75,11.15,-0.98,12.89
123.38,2.53,9.56,0.78,11.31,-0.98,13.07
123.42,2.62,9.8,0.83,11.59,-0.96,13.39
123.46,2.73,10.23,0.85,12.1,-1.02,13.98
123.5,2.8,10.69,0.83,12.66,-1.14,14.63
123.54,2.79,11.23,0.68,13.34,-1.43,15.46
123.58,2.47,11.92,0.11,14.28,-2.25,16.64
123.62,2.21,12.34,-0.32,14.87,-2.85,17.4
123.67,2.14,12.43,-0.44,15,-3.01,17.57
123.71,2.28,12.1,-0.18,14.56,-2.63,17.01
123.75,2.47,11.68,0.17,13.98,-2.14,16.29
123.79,2.58,11.33,0.4,13.52,-1.79,15.7
123.83,2.61,11.04,0.51,13.14,-1.6,15.25
123.88,2.62,10.79,0.58,12.83,-1.46,14.87
123.92,2.61,10.58,0.62,12.57,-1.37,14.56
123.96,2.62,10.39,0.67,12.33,-1.27,14.27
124.0,2.6,10.21,0.7,12.11,-1.2,14.01
124.04,2.59,10.07,0.72,11.94,-1.15,13.81
124.08,2.56,9.92,0.72,11.76,-1.11,13.6
124.12,2.55,9.78,0.74,11.59,-1.07,13.4
124.17,2.52,9.65,0.74,11.44,-1.05,13.22
124.21,2.5,9.54,0.74,11.3,-1.03,13.07
124.25,2.48,9.45,0.73,11.19,-1.01,12.94
124.29,2.48,9.42,0.74,11.16,-0.99,12.9
124.33,2.5,9.47,0.76,11.21,-0.98,12.95
124.38,2.56,9.61,0.79,11.37,-0.97,13.14
124.42,2.65,9.86,0.84,11.66,-0.96,13.46
124.46,2.75,10.3,0.86,12.18,-1.02,14.07
124.5,2.83,10.78,0.84,12.77,-1.15,14.76
124.54,2.81,11.34,0.68,13.47,-1.45,15.6
124.58,2.5,12.03,0.11,14.42,-2.27,16.8
124.62,2.23,12.46,-0.33,15.01,-2.88,17.57
124.67,2.15,12.55,-0.45,15.15,-3.05,17.75
124.71,2.3,12.21,-0.18,14.69,-2.66,17.17
124.75,2.5,11.78,0.17,14.11,-2.15,16.43
124.79,2.61,11.43,0.41,13.63,-1.8,15.84
124.83,2.64,11.14,0.51,13.26,-1.61,15.38
124.88,2.65,10.89,0.58,12.95,-1.48,15.01
124.92,2.63,10.67,0.63,12.68,-1.38,14.69
124.96,2.64,10.48,0.68,12.44,-1.28,14.4
125.0,2.61,10.3,0.69,12.22,-1.23,14.15
125.04,2.6,10.15,0.72,12.04,-1.17,13.93
125.08,2.57,10.01,0.72,11.87,-1.14,13.73
125.12,2.56,9.87,0.74,11.7,-1.09,13.52
125.17,2.54,9.74,0.73,11.54,-1.07,13.34
125.21,2.51,9.63,0.74,11.41,-1.04,13.19
125.25,2.49,9.53,0.73,11.29,-1.03,13.05
125.29,2.5,9.51,0.74,11.26,-1.01,13.02
125.33,2.52,9.56,0.77,11.31,-0.99,13.07
125.38,2.57,9.7,0.79,11.48,-0.99,13.26
125.42,2.67,9.95,0.84,11.77,-0.98,13.59
125.46,2.77,10.39,0.86,12.29,-1.04,14.19
125.5,2.84,10.87,0.83,12.88,-1.18,14.89
125.54,2.83,11.44,0.68,13.59,-1.48,15.74
125.58,2.5,12.16,0.08,14.57,-2.34,16.99
125.62,2.26,12.55,-0.31,15.12,-2.89,17.69
125.67,2.15,12.67,-0.48,15.3,-3.11,17.93
125.71,2.31,12.32,-0.19,14.82,-2.7,17.33
125.75,2.51,11.88,0.17,14.23,-2.18,16.57
125.79,2.63,11.52,0.4,13.75,-1.82,15.97
125.83,2.66,11.23,0.51,13.37,-1.63,15.51
125.88,2.66,10.98,0.58,13.06,-1.5,15.14
125.92,2.65,10.76,0.63,12.78,-1.4,14.81
125.96,2.65,10.56,0.68,12.54,-1.3,14.52
126.0,2.64,10.38,0.71,12.31,-1.23,14.25
126.04,2.62,10.23,0.72,12.13,-1.18,14.03
126.08,2.6,10.08,0.73,11.95,-1.14,13.82
126.12,2.58,9.94,0.74,11.78,-1.09,13.62
126.17,2.56,9.81,0.75,11.62,-1.06,13.43
126.21,2.54,9.7,0.75,11.49,-1.04,13.28
126.25,2.52,9.6,0.75,11.37,-1.02,13.14
126.29,2.52,9.58,0.75,11.34,-1.01,13.11
126.33,2.55,9.62,0.78,11.39,-0.99,13.16
126.38,2.59,9.77,0.8,11.57,-1,13.36
126.42,2.68,10.02,0.84,11.86,-0.99,13.69
126.46,2.78,10.47,0.86,12.4,-1.07,14.32
126.5,2.85,10.98,0.82,13.01,-1.22,15.04
126.54,2.82,11.55,0.64,13.73,-1.54,15.91
126.58,2.5,12.28,0.05,14.72,-2.39,17.17
126.62,2.25,12.68,-0.36,15.29,-2.97,17.9
126.67,2.14,12.8,-0.52,15.46,-3.19,18.12
126.71,2.3,12.44,-0.24,14.98,-2.78,17.52
126.75,2.5,12,0.13,14.38,-2.25,16.76
126.79,2.62,11.64,0.36,13.89,-1.89,16.15
126.83,2.65,11.34,0.48,13.52,-1.7,15.69
126.88,2.66,11.09,0.55,13.2,-1.56,15.31
126.92,2.65,10.86,0.6,12.92,-1.45,14.97
126.96,2.65,10.67,0.65,12.67,-1.35,14.67
127.0,2.64,10.48,0.67,12.44,-1.29,14.4
127.04,2.62,10.33,0.7,12.26,-1.23,14.18
127.08,2.59,10.18,0.7,12.08,-1.2,13.97
127.12,2.58,10.04,0.72,11.9,-1.15,13.77
127.17,2.55,9.9,0.72,11.74,-1.12,13.58
127.21,2.53,9.8,0.71,11.62,-1.1,13.44
127.25,2.52,9.69,0.73,11.48,-1.07,13.27
127.29,2.52,9.68,0.72,11.47,-1.07,13.26
127.33,2.55,9.71,0.75,11.5,-1.04,13.3
127.38,2.59,9.87,0.77,11.69,-1.05,13.51
127.42,2.68,10.12,0.82,11.98,-1.04,13.84
127.46,2.77,10.59,0.82,12.54,-1.14,14.5
127.5,2.83,11.11,0.76,13.18,-1.32,15.25
127.54,2.79,11.7,0.56,13.93,-1.67,16.16
127.58,2.47,12.42,-0.02,14.91,-2.51,17.4
127.62,2.21,12.84,-0.45,15.5,-3.11,18.16
127.67,2.11,12.95,-0.6,15.66,-3.31,18.37
127.71,2.26,12.6,-0.32,15.19,-2.91,17.77
127.75,2.47,12.16,0.05,14.58,-2.38,17.01
127.79,2.59,11.8,0.28,14.1,-2.02,16.4
127.83,2.62,11.5,0.4,13.72,-1.82,15.94
127.88,2.63,11.25,0.48,13.4,-1.68,15.55
127.92,2.62,11.02,0.52,13.12,-1.58,15.22
127.96,2.63,10.82,0.58,12.86,-1.47,14.91
128.0,2.6,10.63,0.6,12.64,-1.41,14.65
128.04,2.6,10.47,0.63,12.44,-1.34,14.41
128.08,2.57,10.32,0.63,12.26,-1.31,14.2
128.12,2.56,10.18,0.65,12.08,-1.25,13.99
128.17,2.53,10.04,0.65,11.92,-1.23,13.8
128.21,2.52,9.93,0.66,11.78,-1.19,13.63
128.25,2.49,9.83,0.66,11.66,-1.17,13.49
128.29,2.5,9.8,0.68,11.63,-1.15,13.45
128.33,2.53,9.85,0.69,11.68,-1.14,13.51
128.38,2.58,10,0.73,11.85,-1.13,13.71
128.42,2.67,10.26,0.77,12.16,-1.13,14.06
128.46,2.75,10.75,0.75,12.75,-1.25,14.75
128.5,2.8,11.29,0.68,13.42,-1.44,15.54
128.54,2.76,11.91,0.48,14.19,-1.81,16.48
128.58,2.44,12.63,-0.11,15.18,-2.65,17.72
128.62,2.18,13.06,-0.54,15.78,-3.26,18.5
128.67,2.09,13.16,-0.68,15.92,-3.45,18.69
128.71,2.24,12.81,-0.4,15.45,-3.04,18.09
128.75,2.45,12.36,-0.03,14.84,-2.51,17.32
128.79,2.57,11.99,0.21,14.35,-2.15,16.71
128.83,2.6,11.69,0.33,13.96,-1.94,16.24
128.88,2.62,11.43,0.42,13.63,-1.79,15.84
128.92,2.61,11.21,0.46,13.36,-1.69,15.51
128.96,2.62,11,0.52,13.09,-1.58,15.19
129.0,2.59,10.81,0.54,12.86,-1.51,14.92
129.04,2.59,10.65,0.57,12.67,-1.44,14.68
129.08,2.56,10.5,0.57,12.48,-1.41,14.47
129.12,2.55,10.35,0.6,12.3,-1.35,14.25
129.17,2.52,10.22,0.6,12.14,-1.32,14.06
129.21,2.51,10.1,0.61,11.99,-1.28,13.89
129.25,2.49,10,0.61,11.88,-1.27,13.76
129.29,2.5,9.97,0.63,11.84,-1.23,13.7
129.33,2.52,10.02,0.65,11.89,-1.23,13.77
129.38,2.58,10.16,0.69,12.06,-1.21,13.95
129.42,2.66,10.43,0.72,12.37,-1.22,14.31
129.46,2.75,10.92,0.7,12.96,-1.34,15.01
129.5,2.78,11.47,0.61,13.64,-1.56,15.81
129.54,2.75,12.08,0.41,14.41,-1.92,16.74
129.58,2.43,12.8,-0.16,15.39,-2.75,17.98
129.62,2.19,13.21,-0.57,15.97,-3.33,18.73
129.67,2.09,13.31,-0.71,16.11,-3.51,18.92
129.71,2.25,12.97,-0.44,15.65,-3.12,18.33
129.75,2.44,12.53,-0.08,15.05,-2.61,17.58
129.79,2.56,12.16,0.16,14.56,-2.24,16.97
129.83,2.59,11.86,0.27,14.18,-2.05,16.5
129.88,2.61,11.6,0.36,13.85,-1.89,16.09
129.92,2.6,11.37,0.41,13.56,-1.78,15.75
129.96,2.6,11.16,0.46,13.3,-1.67,15.44
130.0,2.59,10.97,0.5,13.06,-1.6,15.16
130.04,2.58,10.81,0.53,12.87,-1.53,14.93
130.08,2.56,10.66,0.53,12.68,-1.49,14.71
130.12,2.55,10.51,0.56,12.5,-1.44,14.5
130.17,2.52,10.38,0.56,12.34,-1.4,14.3
130.21,2.51,10.26,0.57,12.19,-1.37,14.13
130.25,2.48,10.16,0.57,12.08,-1.35,14
130.29,2.5,10.13,0.59,12.04,-1.32,13.94
130.33,2.52,10.18,0.61,12.09,-1.31,14.01
130.38,2.58,10.32,0.64,12.25,-1.29,14.19
130.42,2.66,10.59,0.68,12.57,-1.31,14.55
130.46,2.74,11.06,0.66,13.14,-1.42,15.22
130.5,2.78,11.6,0.57,13.81,-1.63,16.02
130.54,2.75,12.2,0.39,14.57,-1.98,16.93
130.58,2.45,12.91,-0.17,15.52,-2.78,18.13
130.62,2.21,13.3,-0.56,16.08,-3.33,18.85
130.67,2.11,13.41,-0.71,16.23,-3.53,19.05
130.71,2.25,13.09,-0.46,15.8,-3.17,18.51
130.75,2.43,12.66,-0.13,15.22,-2.68,17.78
130.79,2.55,12.3,0.11,14.74,-2.32,17.17
130.83,2.58,12,0.22,14.36,-2.13,16.71
130.88,2.59,11.74,0.3,14.02,-1.98,16.31
130.92,2.59,11.5,0.36,13.73,-1.87,15.96
130.96,2.59,11.3,0.41,13.47,-1.76,15.65
131.0,2.58,11.1,0.45,13.23,-1.68,15.36
131.04,2.57,10.94,0.48,13.03,-1.61,15.12
131.08,2.54,10.78,0.49,12.84,-1.57,14.9
131.12,2.53,10.64,0.51,12.66,-1.52,14.69
131.17,2.51,10.5,0.51,12.5,-1.49,14.49
131.21,2.49,10.38,0.52,12.35,-1.45,14.32
131.25,2.47,10.28,0.52,12.23,-1.43,14.18
131.29,2.49,10.25,0.54,12.19,-1.4,14.14
131.33,2.51,10.3,0.57,12.24,-1.38,14.19
131.38,2.57,10.44,0.6,12.41,-1.37,14.38
131.42,2.65,10.71,0.63,12.73,-1.38,14.74
131.46,2.74,11.19,0.63,13.3,-1.49,15.41
131.5,2.78,11.74,0.55,13.98,-1.69,16.22
131.54,2.76,12.34,0.36,14.74,-2.03,17.13
131.58,2.46,13.05,-0.19,15.7,-2.84,18.35
131.62,2.24,13.42,-0.55,16.22,-3.35,19.02
131.67,2.12,13.56,-0.74,16.42,-3.6,19.28
131.71,2.26,13.23,-0.48,15.97,-3.23,18.71
131.75,2.44,12.81,-0.15,15.4,-2.75,17.99
131.79,2.55,12.44,0.08,14.92,-2.39,17.39
131.83,2.58,12.15,0.18,14.54,-2.21,16.94
131.88,2.59,11.88,0.26,14.21,-2.06,16.53
131.92,2.59,11.64,0.32,13.91,-1.94,16.17
131.96,2.59,11.44,0.38,13.65,-1.83,15.86
132.0,2.58,11.24,0.41,13.41,-1.75,15.58
132.04,2.57,11.08,0.45,13.21,-1.68,15.34
132.08,2.55,10.93,0.45,13.02,-1.65,15.12
132.12,2.54,10.78,0.48,12.84,-1.58,14.9
132.17,2.51,10.64,0.48,12.68,-1.55,14.71
132.21,2.5,10.53,0.49,12.54,-1.52,14.55
132.25,2.48,10.42,0.5,12.41,-1.49,14.4
132.29,2.49,10.41,0.51,12.39,-1.47,14.36
132.33,2.52,10.45,0.54,12.43,-1.44,14.41
132.38,2.57,10.6,0.57,12.6,-1.44,14.61
132.42,2.66,10.85,0.61,12.9,-1.44,14.95
132.46,2.76,11.32,0.61,13.47,-1.53,15.61
132.5,2.81,11.87,0.54,14.13,-1.72,16.4
132.54,2.79,12.45,0.38,14.87,-2.04,17.29
132.58,2.51,13.14,-0.15,15.79,-2.81,18.45
132.62,2.28,13.53,-0.53,16.34,-3.34,19.16
132.67,2.18,13.62,-0.68,16.48,-3.54,19.35
132.71,2.31,13.31,-0.44,16.07,-3.2,18.82
132.75,2.48,12.91,-0.13,15.51,-2.74,18.12
132.79,2.59,12.55,0.09,15.04,-2.4,17.53
132.83,2.61,12.26,0.2,14.67,-2.22,17.09
132.88,2.61,12,0.27,14.35,-2.08,16.69
