FRACHOURS, 2SIGMALO, 2SIGMAHI, 3SIGMALO, 3SIGMAHI, 4SIGMALO, 4SIGMAHI
105.42,-1.74,12.22,-5.23,15.72,-8.72,19.21
105.46,-1.69,14.82,-5.82,18.95,-9.95,23.08
105.5,-1.84,17.42,-6.65,22.24,-11.47,27.06
105.54,-2.08,19.3,-7.43,24.64,-12.77,29.98
105.58,-2.22,20,-7.78,25.56,-13.33,31.11
105.62,-2.23,19.72,-7.72,25.2,-13.21,30.69
105.67,-2.13,18.57,-7.31,23.74,-12.49,28.92
105.71,-2.05,17.1,-6.83,21.89,-11.62,26.67
105.75,-1.97,15.51,-6.34,19.88,-10.72,24.25
105.79,-2.02,14.01,-6.03,18.02,-10.04,22.03
105.83,-2.11,12.69,-5.81,16.4,-9.52,20.1
105.88,-2.17,11.76,-5.65,15.24,-9.13,18.72
105.92,-2.21,11.03,-5.52,14.34,-8.83,17.65
105.96,-2.27,10.41,-5.44,13.58,-8.61,16.75
106.0,-2.33,9.86,-5.38,12.91,-8.43,15.96
106.04,-2.42,9.43,-5.38,12.39,-8.34,15.35
106.08,-2.51,9.04,-5.4,11.93,-8.29,14.81
106.12,-2.6,8.74,-5.44,11.57,-8.27,14.41
106.17,-2.72,8.5,-5.53,11.31,-8.33,14.12
106.21,-2.83,8.31,-5.62,11.09,-8.4,13.88
106.25,-2.89,8.18,-5.66,10.95,-8.43,13.72
106.29,-2.74,8.36,-5.51,11.13,-8.29,13.91
106.33,-2.37,9.1,-5.24,11.96,-8.11,14.83
106.38,-1.92,10.41,-5.01,13.5,-8.09,16.58
106.42,-1.68,12.47,-5.22,16.01,-8.76,19.55
106.46,-1.65,15.15,-5.85,19.34,-10.04,23.54
106.5,-1.79,17.78,-6.68,22.68,-11.57,27.57
106.54,-1.99,19.63,-7.4,25.04,-12.81,30.45
106.58,-2.12,20.31,-7.72,25.92,-13.33,31.53
106.62,-2.12,20,-7.65,25.53,-13.18,31.06
106.67,-2.03,18.84,-7.25,24.06,-12.47,29.28
106.71,-1.95,17.37,-6.78,22.2,-11.61,27.03
106.75,-1.87,15.76,-6.27,20.16,-10.68,24.57
106.79,-1.93,14.2,-5.97,18.24,-10,22.27
106.83,-2.01,12.88,-5.73,16.6,-9.46,20.32
106.88,-2.07,11.93,-5.57,15.43,-9.07,18.93
106.92,-2.11,11.21,-5.44,14.54,-8.77,17.87
106.96,-2.18,10.57,-5.37,13.76,-8.56,16.95
107.0,-2.24,10.02,-5.31,13.09,-8.38,16.15
107.04,-2.34,9.58,-5.32,12.56,-8.3,15.55
107.08,-2.42,9.19,-5.33,12.09,-8.23,14.99
107.12,-2.53,8.88,-5.38,11.74,-8.23,14.59
107.17,-2.64,8.64,-5.46,11.46,-8.28,14.28
107.21,-2.74,8.43,-5.53,11.23,-8.33,14.02
107.25,-2.81,8.3,-5.59,11.08,-8.37,13.86
107.29,-2.66,8.48,-5.44,11.27,-8.23,14.05
107.33,-2.28,9.23,-5.16,12.11,-8.04,14.99
107.38,-1.84,10.58,-4.94,13.68,-8.04,16.79
107.42,-1.61,12.69,-5.18,16.26,-8.75,19.84
107.46,-1.59,15.45,-5.86,19.72,-10.12,23.98
107.5,-1.75,18.15,-6.73,23.12,-11.7,28.09
107.54,-1.94,19.97,-7.41,25.45,-12.89,30.93
107.58,-2.05,20.59,-7.71,26.25,-13.37,31.91
107.62,-2.04,20.26,-7.61,25.84,-13.19,31.41
107.67,-1.96,19.1,-7.22,24.36,-12.48,29.62
107.71,-1.87,17.61,-6.75,22.49,-11.62,27.36
107.75,-1.82,15.98,-6.27,20.43,-10.72,24.88
107.79,-1.88,14.42,-5.95,18.49,-10.02,22.57
107.83,-1.98,13.06,-5.73,16.82,-9.49,20.57
107.88,-2.01,12.1,-5.54,15.63,-9.07,19.15
107.92,-2.06,11.36,-5.42,14.71,-8.77,18.07
107.96,-2.13,10.71,-5.33,13.92,-8.54,17.13
108.0,-2.2,10.16,-5.29,13.25,-8.38,16.34
108.04,-2.3,9.72,-5.31,12.73,-8.32,15.74
108.08,-2.39,9.33,-5.32,12.26,-8.25,15.19
108.12,-2.5,9.03,-5.39,11.92,-8.27,14.8
108.17,-2.62,8.79,-5.47,11.65,-8.32,14.5
108.21,-2.72,8.59,-5.55,11.41,-8.37,14.24
108.25,-2.79,8.46,-5.6,11.27,-8.41,14.08
108.29,-2.64,8.66,-5.46,11.49,-8.29,14.31
108.33,-2.26,9.44,-5.18,12.37,-8.11,15.29
108.38,-1.83,10.83,-5,14,-8.16,17.17
108.42,-1.63,12.99,-5.28,16.65,-8.94,20.3
108.46,-1.61,15.76,-5.95,20.11,-10.3,24.45
108.5,-1.75,18.43,-6.8,23.47,-11.84,28.52
108.54,-1.91,20.23,-7.44,25.76,-12.97,31.29
108.58,-2.01,20.86,-7.73,26.58,-13.44,32.29
108.62,-1.99,20.52,-7.62,26.14,-13.25,31.77
108.67,-1.91,19.34,-7.22,24.66,-12.54,29.97
108.71,-1.83,17.86,-6.75,22.78,-11.68,27.71
108.75,-1.79,16.22,-6.29,20.73,-10.79,25.23
108.79,-1.85,14.65,-5.98,18.77,-10.1,22.89
108.83,-1.95,13.28,-5.75,17.09,-9.56,20.89
108.88,-2,12.31,-5.57,15.89,-9.15,19.47
108.92,-2.06,11.58,-5.46,14.99,-8.87,18.4
108.96,-2.13,10.94,-5.4,14.2,-8.66,17.47
109.0,-2.2,10.37,-5.35,13.52,-8.49,16.66
109.04,-2.31,9.93,-5.37,12.99,-8.43,16.05
109.08,-2.4,9.52,-5.37,12.5,-8.35,15.48
109.12,-2.5,9.2,-5.43,12.13,-8.35,15.05
109.17,-2.6,8.93,-5.49,11.82,-8.37,14.7
109.21,-2.71,8.72,-5.57,11.58,-8.43,14.44
109.25,-2.79,8.62,-5.64,11.47,-8.49,14.32
109.29,-2.64,8.86,-5.51,11.73,-8.39,14.6
109.33,-2.29,9.68,-5.28,12.68,-8.28,15.67
109.38,-1.89,11.11,-5.14,14.36,-8.38,17.61
109.42,-1.68,13.3,-5.42,17.04,-9.16,20.79
109.46,-1.64,16.07,-6.06,20.49,-10.49,24.92
109.5,-1.74,18.7,-6.85,23.81,-11.96,28.92
109.54,-1.85,20.46,-7.43,26.04,-13.01,31.62
109.58,-1.96,21.11,-7.73,26.88,-13.49,32.65
109.62,-1.91,20.75,-7.58,26.41,-13.25,32.08
109.67,-1.84,19.57,-7.2,24.93,-12.55,30.28
109.71,-1.8,18.1,-6.77,23.07,-11.75,28.04
109.75,-1.74,16.45,-6.28,20.99,-10.83,25.54
109.79,-1.8,14.85,-5.97,19.02,-10.13,23.18
109.83,-1.91,13.49,-5.77,17.34,-9.62,21.19
109.88,-1.99,12.52,-5.62,16.14,-9.24,19.77
109.92,-2.04,11.77,-5.5,15.22,-8.95,18.68
109.96,-2.12,11.1,-5.42,14.41,-8.73,17.71
110.0,-2.19,10.53,-5.37,13.71,-8.55,16.89
110.04,-2.29,10.08,-5.38,13.17,-8.47,16.26
110.08,-2.38,9.66,-5.39,12.67,-8.4,15.68
110.12,-2.49,9.34,-5.45,12.29,-8.4,15.25
110.17,-2.59,9.06,-5.5,11.98,-8.42,14.89
110.21,-2.7,8.84,-5.58,11.72,-8.47,14.61
110.25,-2.78,8.73,-5.66,11.61,-8.54,14.49
110.29,-2.63,8.99,-5.53,11.89,-8.44,14.79
110.33,-2.27,9.83,-5.29,12.85,-8.32,15.87
110.38,-1.85,11.27,-5.13,14.55,-8.41,17.83
110.42,-1.64,13.51,-5.43,17.29,-9.21,21.08
110.46,-1.59,16.31,-6.06,20.78,-10.54,25.25
110.5,-1.66,18.92,-6.81,24.07,-11.96,29.21
110.54,-1.76,20.68,-7.36,26.29,-12.97,31.9
110.58,-1.82,21.33,-7.6,27.11,-13.39,32.9
110.62,-1.77,20.95,-7.45,26.63,-13.13,32.32
110.67,-1.72,19.78,-7.09,25.16,-12.47,30.53
110.71,-1.68,18.3,-6.68,23.29,-11.67,28.29
110.75,-1.63,16.64,-6.2,21.21,-10.77,25.78
110.79,-1.71,15.03,-5.89,19.22,-10.08,23.4
110.83,-1.83,13.65,-5.7,17.52,-9.57,21.39
110.88,-1.92,12.66,-5.57,16.31,-9.22,19.95
110.92,-1.99,11.91,-5.47,15.38,-8.94,18.86
110.96,-2.08,11.24,-5.41,14.57,-8.74,17.89
111.0,-2.18,10.68,-5.39,13.89,-8.6,17.1
111.04,-2.3,10.23,-5.43,13.36,-8.56,16.49
111.08,-2.4,9.79,-5.44,12.83,-8.49,15.88
111.12,-2.49,9.43,-5.47,12.41,-8.45,15.4
111.17,-2.6,9.14,-5.53,12.08,-8.47,15.01
111.21,-2.71,8.91,-5.61,11.82,-8.52,14.72
111.25,-2.78,8.82,-5.68,11.72,-8.58,14.62
111.29,-2.62,9.1,-5.55,12.03,-8.48,14.96
111.33,-2.24,9.97,-5.29,13.02,-8.34,16.07
111.38,-1.79,11.46,-5.11,14.78,-8.42,18.09
111.42,-1.58,13.78,-5.42,17.62,-9.26,21.46
111.46,-1.51,16.67,-6.06,21.22,-10.6,25.77
111.5,-1.56,19.34,-6.79,24.57,-12.02,29.8
111.54,-1.65,21.12,-7.34,26.81,-13.03,32.5
111.58,-1.7,21.74,-7.56,27.6,-13.42,33.46
111.62,-1.64,21.32,-7.38,27.06,-13.12,32.8
111.67,-1.58,20.12,-7.01,25.55,-12.43,30.97
111.71,-1.54,18.6,-6.57,23.64,-11.61,28.67
111.75,-1.5,16.92,-6.1,21.53,-10.71,26.13
111.79,-1.57,15.29,-5.79,19.51,-10,23.72
111.83,-1.71,13.88,-5.6,17.78,-9.5,21.67
111.88,-1.81,12.88,-5.48,16.56,-9.16,20.23
111.92,-1.88,12.12,-5.38,15.62,-8.89,19.13
111.96,-1.98,11.44,-5.33,14.79,-8.68,18.15
112.0,-2.09,10.87,-5.33,14.11,-8.57,17.35
112.04,-2.21,10.41,-5.36,13.56,-8.51,16.71
112.08,-2.3,9.96,-5.37,13.02,-8.44,16.09
112.12,-2.41,9.6,-5.42,12.6,-8.42,15.61
112.17,-2.5,9.3,-5.45,12.25,-8.4,15.2
112.21,-2.63,9.06,-5.55,11.98,-8.47,14.9
112.25,-2.71,8.98,-5.64,11.9,-8.56,14.82
112.29,-2.54,9.28,-5.5,12.24,-8.45,15.19
112.33,-2.15,10.19,-5.24,13.27,-8.32,16.36
112.38,-1.72,11.74,-5.08,15.1,-8.44,18.46
112.42,-1.51,14.12,-5.42,18.03,-9.33,21.94
112.46,-1.45,17.07,-6.09,21.71,-10.72,26.34
112.5,-1.47,19.74,-6.78,25.05,-12.08,30.35
112.54,-1.54,21.52,-7.31,27.28,-13.07,33.05
112.58,-1.57,22.11,-7.49,28.03,-13.41,33.95
112.62,-1.49,21.67,-7.28,27.46,-13.07,33.25
112.67,-1.44,20.46,-6.91,25.93,-12.38,31.41
112.71,-1.42,18.92,-6.5,24,-11.58,29.09
112.75,-1.37,17.18,-6.01,21.82,-10.65,26.46
112.79,-1.46,15.55,-5.71,19.8,-9.96,24.05
112.83,-1.61,14.12,-5.54,18.05,-9.47,21.99
112.88,-1.73,13.11,-5.45,16.82,-9.16,20.53
112.92,-1.81,12.33,-5.35,15.87,-8.88,19.4
112.96,-1.9,11.64,-5.28,15.02,-8.66,18.41
113.0,-2.01,11.07,-5.27,14.34,-8.54,17.61
113.04,-2.13,10.59,-5.31,13.77,-8.49,16.95
113.08,-2.25,10.14,-5.35,13.24,-8.45,16.34
113.12,-2.35,9.78,-5.38,12.81,-8.41,15.85
113.17,-2.45,9.47,-5.43,12.44,-8.41,15.42
113.21,-2.57,9.23,-5.52,12.18,-8.47,15.13
113.25,-2.64,9.17,-5.6,12.12,-8.55,15.07
113.29,-2.49,9.5,-5.49,12.5,-8.49,15.5
113.33,-2.11,10.44,-5.25,13.58,-8.39,16.72
113.38,-1.68,12.03,-5.11,15.45,-8.54,18.88
113.42,-1.47,14.45,-5.46,18.43,-9.44,22.41
113.46,-1.41,17.45,-6.13,22.17,-10.84,26.88
113.5,-1.43,20.16,-6.82,25.56,-12.22,30.96
113.54,-1.47,21.91,-7.32,27.75,-13.16,33.6
113.58,-1.51,22.49,-7.51,28.5,-13.51,34.5
113.62,-1.44,22.04,-7.31,27.91,-13.19,33.78
113.67,-1.38,20.82,-6.93,26.37,-12.48,31.92
113.71,-1.36,19.27,-6.51,24.43,-11.67,29.58
113.75,-1.34,17.51,-6.05,22.22,-10.76,26.93
113.79,-1.44,15.87,-5.77,20.19,-10.09,24.52
113.83,-1.59,14.42,-5.6,18.43,-9.6,22.43
113.88,-1.73,13.38,-5.5,17.16,-9.28,20.94
113.92,-1.79,12.59,-5.39,16.18,-8.98,19.78
113.96,-1.89,11.89,-5.34,15.34,-8.79,18.79
114.0,-2.01,11.31,-5.34,14.64,-8.66,17.97
114.04,-2.15,10.85,-5.4,14.09,-8.65,17.34
114.08,-2.28,10.4,-5.45,13.56,-8.61,16.73
114.12,-2.39,10.03,-5.49,13.13,-8.6,16.24
114.17,-2.5,9.71,-5.55,12.76,-8.6,15.81
114.21,-2.61,9.46,-5.63,12.47,-8.64,15.49
114.25,-2.67,9.38,-5.69,12.39,-8.7,15.41
114.29,-2.51,9.72,-5.57,12.77,-8.63,15.83
114.33,-2.12,10.67,-5.31,13.87,-8.51,17.07
114.38,-1.68,12.3,-5.17,15.79,-8.67,19.28
114.42,-1.47,14.77,-5.53,18.83,-9.59,22.89
114.46,-1.4,17.84,-6.21,22.65,-11.02,27.46
114.5,-1.42,20.6,-6.92,26.11,-12.43,31.61
114.54,-1.46,22.35,-7.41,28.3,-13.36,34.25
114.58,-1.5,22.92,-7.6,29.02,-13.71,35.13
114.62,-1.42,22.43,-7.39,28.4,-13.35,34.36
114.67,-1.36,21.19,-6.99,26.83,-12.63,32.47
114.71,-1.34,19.62,-6.57,24.86,-11.81,30.1
114.75,-1.32,17.83,-6.1,22.62,-10.89,27.4
114.79,-1.42,16.17,-5.82,20.57,-10.22,24.97
114.83,-1.58,14.7,-5.65,18.78,-9.72,22.85
114.88,-1.73,13.64,-5.57,17.48,-9.41,21.32
114.92,-1.82,12.84,-5.48,16.5,-9.14,20.17
114.96,-1.93,12.15,-5.45,15.67,-8.97,19.19
115.0,-2.05,11.56,-5.46,14.97,-8.86,18.37
115.04,-2.21,11.1,-5.54,14.42,-8.86,17.75
115.08,-2.34,10.64,-5.59,13.89,-8.83,17.14
115.12,-2.46,10.28,-5.65,13.46,-8.83,16.65
115.17,-2.57,9.97,-5.71,13.1,-8.84,16.24
115.21,-2.7,9.72,-5.8,12.83,-8.9,15.93
115.25,-2.76,9.66,-5.87,12.77,-8.98,15.87
115.29,-2.59,10.01,-5.74,13.16,-8.9,16.32
115.33,-2.19,11,-5.49,14.3,-8.79,17.6
115.38,-1.73,12.66,-5.33,16.26,-8.93,19.85
115.42,-1.52,15.17,-5.69,19.34,-9.86,23.51
115.46,-1.44,18.29,-6.37,23.22,-11.31,28.15
115.5,-1.47,21.1,-7.12,26.74,-12.76,32.39
115.54,-1.49,22.81,-7.57,28.88,-13.64,34.96
115.58,-1.51,23.35,-7.72,29.56,-13.94,35.78
115.62,-1.39,22.81,-7.44,28.86,-13.49,34.91
115.67,-1.35,21.56,-7.08,27.29,-12.8,33.02
115.71,-1.3,19.97,-6.62,25.29,-11.94,30.61
115.75,-1.28,18.15,-6.14,23.01,-11,27.87
115.79,-1.4,16.49,-5.87,20.96,-10.34,25.43
115.83,-1.56,15,-5.71,19.15,-9.85,23.29
115.88,-1.72,13.92,-5.64,17.84,-9.55,21.75
115.92,-1.81,13.13,-5.55,16.86,-9.28,20.6
115.96,-1.93,12.43,-5.51,16.02,-9.1,19.61
116.0,-2.06,11.84,-5.53,15.31,-9,18.78
116.04,-2.2,11.35,-5.58,14.74,-8.97,18.13
116.08,-2.34,10.89,-5.64,14.2,-8.95,17.51
116.12,-2.46,10.52,-5.7,13.77,-8.95,17.01
116.17,-2.57,10.2,-5.76,13.4,-8.96,16.59
116.21,-2.7,9.95,-5.86,13.12,-9.02,16.28
116.25,-2.77,9.9,-5.94,13.07,-9.11,16.24
116.29,-2.6,10.27,-5.82,13.49,-9.04,16.71
116.33,-2.2,11.27,-5.57,14.64,-8.94,18.01
116.38,-1.75,12.95,-5.42,16.62,-9.1,20.3
116.42,-1.53,15.5,-5.79,19.75,-10.05,24.01
116.46,-1.44,18.64,-6.46,23.66,-11.48,28.68
116.5,-1.46,21.46,-7.19,27.2,-12.93,32.93
116.54,-1.46,23.18,-7.62,29.34,-13.78,35.5
116.58,-1.47,23.71,-7.77,30,-14.06,36.29
116.62,-1.35,23.14,-7.47,29.26,-13.59,35.38
116.67,-1.29,21.89,-7.09,27.69,-12.89,33.49
116.71,-1.25,20.27,-6.62,25.65,-12,31.03
116.75,-1.23,18.45,-6.15,23.36,-11.06,28.28
116.79,-1.34,16.75,-5.86,21.27,-10.38,25.79
116.83,-1.51,15.23,-5.7,19.41,-9.88,23.6
116.88,-1.67,14.12,-5.62,18.07,-9.57,22.02
116.92,-1.76,13.3,-5.53,17.06,-9.29,20.83
116.96,-1.88,12.59,-5.5,16.21,-9.12,19.83
117.0,-2.03,12,-5.54,15.51,-9.05,19.02
117.04,-2.19,11.53,-5.62,14.96,-9.05,18.39
117.08,-2.34,11.09,-5.7,14.45,-9.05,17.8
117.12,-2.47,10.73,-5.77,14.03,-9.07,17.33
117.17,-2.58,10.41,-5.83,13.66,-9.08,16.91
117.21,-2.71,10.16,-5.93,13.37,-9.15,16.59
117.25,-2.77,10.09,-5.99,13.31,-9.2,16.52
117.29,-2.58,10.46,-5.84,13.73,-9.1,16.99
117.33,-2.13,11.46,-5.53,14.86,-8.93,18.26
117.38,-1.64,13.15,-5.34,16.84,-9.04,20.54
117.42,-1.38,15.72,-5.66,20,-9.94,24.28
117.46,-1.27,18.9,-6.31,23.94,-11.35,28.98
117.5,-1.26,21.76,-7.01,27.52,-12.77,33.27
117.54,-1.25,23.49,-7.43,29.68,-13.62,35.87
117.58,-1.25,24.04,-7.57,30.36,-13.89,36.68
117.62,-1.13,23.48,-7.28,29.63,-13.44,35.79
117.67,-1.06,22.21,-6.88,28.03,-12.7,33.85
117.71,-1.03,20.55,-6.43,25.95,-11.82,31.34
117.75,-1.01,18.71,-5.94,23.64,-10.87,28.57
117.79,-1.14,16.98,-5.67,21.51,-10.2,26.04
117.83,-1.32,15.43,-5.51,19.62,-9.7,23.81
117.88,-1.5,14.31,-5.46,18.26,-9.41,22.21
117.92,-1.61,13.46,-5.38,17.22,-9.14,20.99
117.96,-1.74,12.75,-5.36,16.37,-8.98,20
118.0,-1.9,12.16,-5.41,15.67,-8.92,19.19
118.04,-2.06,11.69,-5.5,15.13,-8.93,18.56
118.08,-2.21,11.25,-5.58,14.62,-8.95,17.99
118.12,-2.35,10.88,-5.65,14.19,-8.96,17.49
118.17,-2.47,10.56,-5.72,13.81,-8.98,17.07
118.21,-2.59,10.31,-5.82,13.53,-9.05,16.76
118.25,-2.66,10.25,-5.89,13.48,-9.11,16.7
118.29,-2.46,10.65,-5.74,13.92,-9.01,17.2
118.33,-2,11.68,-5.42,15.1,-8.84,18.52
118.38,-1.5,13.41,-5.23,17.14,-8.96,20.86
118.42,-1.21,16.06,-5.53,20.37,-9.85,24.69
118.46,-1.1,19.32,-6.21,24.43,-11.31,29.53
118.5,-1.08,22.23,-6.9,28.05,-12.73,33.88
118.54,-1.03,23.97,-7.28,30.22,-13.53,36.47
118.58,-1.01,24.5,-7.39,30.88,-13.77,37.26
118.62,-0.9,23.93,-7.11,30.13,-13.31,36.34
118.67,-0.83,22.63,-6.69,28.49,-12.55,34.36
118.71,-0.84,20.96,-6.29,26.4,-11.74,31.85
118.75,-0.83,19.09,-5.8,24.06,-10.78,29.04
118.79,-0.95,17.32,-5.51,21.89,-10.08,26.46
118.83,-1.17,15.77,-5.41,20,-9.64,24.23
118.88,-1.38,14.63,-5.38,18.64,-9.38,22.64
118.92,-1.5,13.77,-5.31,17.58,-9.13,21.4
118.96,-1.64,13.05,-5.31,16.73,-8.99,20.4
119.0,-1.8,12.46,-5.37,16.03,-8.93,19.59
119.04,-1.97,11.98,-5.46,15.47,-8.95,18.96
119.08,-2.14,11.54,-5.56,14.96,-8.99,18.39
119.12,-2.29,11.17,-5.65,14.53,-9.01,17.9
119.17,-2.41,10.85,-5.72,14.16,-9.04,17.48
119.21,-2.54,10.6,-5.82,13.89,-9.11,17.17
119.25,-2.62,10.56,-5.91,13.86,-9.21,17.15
119.29,-2.41,10.98,-5.76,14.32,-9.11,17.67
119.33,-1.94,12.04,-5.44,15.54,-8.94,19.03
119.38,-1.42,13.78,-5.22,17.58,-9.03,21.38
119.42,-1.1,16.45,-5.48,20.83,-9.87,25.22
119.46,-0.96,19.73,-6.13,24.9,-11.3,30.07
119.5,-0.86,22.59,-6.72,28.45,-12.58,34.31
119.54,-0.77,24.3,-7.03,30.57,-13.3,36.84
119.58,-0.76,24.84,-7.16,31.24,-13.56,37.64
119.62,-0.67,24.28,-6.91,30.52,-13.14,36.75
119.67,-0.59,22.96,-6.48,28.84,-12.37,34.73
119.71,-0.61,21.27,-6.08,26.74,-11.55,32.22
119.75,-0.6,19.37,-5.6,24.36,-10.59,29.36
119.79,-0.75,17.6,-5.34,22.19,-9.93,26.77
119.83,-0.99,16.02,-5.24,20.27,-9.5,24.53
119.88,-1.21,14.87,-5.22,18.89,-9.24,22.91
119.92,-1.33,13.97,-5.16,17.8,-8.98,21.62
119.96,-1.48,13.25,-5.17,16.94,-8.85,20.62
120.0,-1.66,12.66,-5.24,16.24,-8.82,19.82
120.04,-1.85,12.18,-5.35,15.69,-8.86,19.2
120.08,-2.02,11.74,-5.46,15.18,-8.9,18.62
120.12,-2.17,11.37,-5.55,14.75,-8.93,18.14
120.17,-2.29,11.05,-5.63,14.38,-8.97,17.72
120.21,-2.43,10.8,-5.73,14.11,-9.04,17.41
120.25,-2.51,10.77,-5.83,14.08,-9.15,17.4
120.29,-2.3,11.19,-5.67,14.56,-9.04,17.93
120.33,-1.81,12.25,-5.32,15.77,-8.84,19.28
120.38,-1.26,14,-5.08,17.81,-8.89,21.63
120.42,-0.94,16.69,-5.35,21.1,-9.76,25.51
120.46,-0.77,20,-5.97,25.2,-11.16,30.39
120.5,-0.68,22.9,-6.58,28.8,-12.48,34.7
120.54,-0.59,24.64,-6.89,30.94,-13.2,37.25
120.58,-0.57,25.17,-7,31.6,-13.44,38.04
120.62,-0.48,24.6,-6.75,30.87,-13.03,37.14
120.67,-0.41,23.26,-6.33,29.17,-12.24,35.09
120.71,-0.4,21.54,-5.89,27.03,-11.37,32.52
120.75,-0.42,19.62,-5.43,24.63,-10.44,29.64
120.79,-0.57,17.83,-5.18,22.43,-9.78,27.04
120.83,-0.84,16.25,-5.11,20.53,-9.39,24.8
120.88,-1.07,15.1,-5.12,19.14,-9.16,23.18
120.92,-1.22,14.19,-5.07,18.04,-8.92,21.9
120.96,-1.37,13.47,-5.08,17.18,-8.78,20.88
121.0,-1.56,12.87,-5.17,16.48,-8.78,20.09
121.04,-1.75,12.39,-5.28,15.92,-8.82,19.46
121.08,-1.93,11.95,-5.39,15.42,-8.86,18.89
121.12,-2.08,11.57,-5.49,14.98,-8.9,18.39
121.17,-2.21,11.23,-5.57,14.59,-8.93,17.95
121.21,-2.33,10.98,-5.66,14.31,-8.98,17.63
121.25,-2.41,10.95,-5.75,14.29,-9.09,17.63
121.29,-2.19,11.39,-5.59,14.79,-8.99,18.18
121.33,-1.69,12.46,-5.23,15.99,-8.76,19.53
121.38,-1.12,14.21,-4.95,18.04,-8.78,21.87
121.42,-0.79,16.94,-5.22,21.37,-9.65,25.8
121.46,-0.59,20.28,-5.81,25.5,-11.03,30.71
121.5,-0.5,23.2,-6.42,29.13,-12.35,35.05
121.54,-0.39,24.94,-6.72,31.27,-13.05,37.6
121.58,-0.36,25.44,-6.81,31.89,-13.26,38.34
121.62,-0.27,24.86,-6.56,31.15,-12.84,37.43
121.67,-0.21,23.51,-6.14,29.44,-12.07,35.37
121.71,-0.2,21.77,-5.69,27.27,-11.18,32.76
121.75,-0.21,19.83,-5.22,24.84,-10.23,29.85
121.79,-0.38,18.03,-4.98,22.63,-9.58,27.23
121.83,-0.66,16.44,-4.93,20.72,-9.21,24.99
121.88,-0.91,15.27,-4.95,19.31,-9,23.36
121.92,-1.06,14.37,-4.92,18.22,-8.77,22.08
121.96,-1.22,13.63,-4.93,17.34,-8.64,21.05
122.0,-1.42,13.03,-5.03,16.64,-8.65,20.25
122.04,-1.61,12.54,-5.15,16.08,-8.68,19.62
122.08,-1.79,12.09,-5.26,15.56,-8.73,19.03
122.12,-1.94,11.71,-5.35,15.13,-8.77,18.54
122.17,-2.07,11.38,-5.43,14.74,-8.8,18.1
122.21,-2.2,11.12,-5.53,14.45,-8.86,17.78
122.25,-2.29,11.1,-5.63,14.44,-8.98,17.79
122.29,-2.06,11.53,-5.45,14.93,-8.85,18.33
122.33,-1.53,12.58,-5.06,16.11,-8.59,19.64
122.38,-0.94,14.33,-4.75,18.14,-8.57,21.96
122.42,-0.58,17.06,-4.99,21.47,-9.4,25.88
122.46,-0.36,20.44,-5.56,25.64,-10.76,30.84
122.5,-0.28,23.4,-6.21,29.32,-12.13,35.25
122.54,-0.17,25.13,-6.49,31.45,-12.82,37.78
122.58,-0.15,25.63,-6.6,32.08,-13.05,38.53
122.62,-0.08,25.06,-6.36,31.34,-12.65,37.62
122.67,-0.02,23.69,-5.94,29.61,-11.87,35.54
122.71,-0.01,21.93,-5.5,27.41,-10.98,32.9
122.75,-0.02,19.97,-5.02,24.97,-10.02,29.96
122.79,-0.21,18.16,-4.81,22.75,-9.4,27.34
122.83,-0.49,16.56,-4.75,20.82,-9.01,25.08
122.88,-0.73,15.38,-4.76,19.4,-8.78,23.43
122.92,-0.9,14.46,-4.74,18.3,-8.58,22.14
122.96,-1.07,13.72,-4.77,17.41,-8.46,21.11
123.0,-1.29,13.11,-4.88,16.71,-8.48,20.31
123.04,-1.48,12.62,-5,16.14,-8.53,19.66
123.08,-1.66,12.16,-5.12,15.62,-8.58,19.08
123.12,-1.82,11.78,-5.22,15.18,-8.63,18.59
123.17,-1.97,11.45,-5.32,14.81,-8.68,18.16
123.21,-2.1,11.2,-5.43,14.52,-8.75,17.85
123.25,-2.17,11.18,-5.5,14.51,-8.84,17.85
123.29,-1.91,11.61,-5.29,14.99,-8.67,18.37
123.33,-1.35,12.66,-4.86,16.17,-8.36,19.67
123.38,-0.74,14.42,-4.53,18.21,-8.32,22
123.42,-0.34,17.18,-4.72,21.56,-9.1,25.94
123.46,-0.09,20.57,-5.25,25.74,-10.42,30.9
123.5,-0.02,23.54,-5.9,29.43,-11.79,35.32
123.54,0.09,25.26,-6.21,31.56,-12.5,37.85
123.58,0.09,25.75,-6.32,32.16,-12.74,38.58
123.62,0.15,25.17,-6.1,31.42,-12.35,37.68
123.67,0.19,23.8,-5.71,29.7,-11.61,35.6
123.71,0.19,22.03,-5.27,27.49,-10.73,32.95
123.75,0.17,20.05,-4.81,25.02,-9.78,30
123.79,-0.04,18.22,-4.6,22.79,-9.16,27.35
123.83,-0.32,16.61,-4.55,20.84,-8.78,25.08
123.88,-0.58,15.42,-4.58,19.41,-8.58,23.41
123.92,-0.76,14.49,-4.57,18.3,-8.38,22.11
123.96,-0.94,13.75,-4.61,17.42,-8.28,21.1
124.0,-1.16,13.13,-4.74,16.71,-8.31,20.28
124.04,-1.36,12.63,-4.86,16.13,-8.36,19.63
124.08,-1.57,12.19,-5.01,15.63,-8.45,19.07
124.12,-1.74,11.81,-5.13,15.2,-8.51,18.59
124.17,-1.89,11.48,-5.23,14.82,-8.57,18.16
